basura_papel,basura_plastico,basura_resto,basura_organico,basura_cristal,edad,genero,estado_civil,hijos,tipo_vivienda,nivel_estudios,profesion,cant_aluminio,cant_plastico,cant_cristal,kg_papel,kg_organico
1,1,1,0,0,31,0,0,0,0,4,11,339,345,314,369.07,377.75
1,1,0,0,1,40,1,2,1,0,1,17,319,317,284,351.83,362.51
1,1,0,1,1,20,0,0,0,0,5,23,339,357,333,360.86,406.41
0,1,0,1,1,50,0,0,0,0,3,10,339,337,292,362.43,360.41
1,0,1,0,1,71,0,3,1,0,5,3,346,342,324,357.77,389.56
1,1,0,1,0,28,1,0,0,0,4,20,359,381,338,398.6,386.71
1,1,1,0,0,60,0,2,2,0,3,6,314,332,284,357.9,366.37
1,1,1,1,0,22,0,0,0,0,0,16,330,373,306,396.1,402.82
1,1,0,0,0,23,0,0,0,1,2,23,375,347,310,361.04,387.08
0,0,0,0,0,31,0,0,0,1,4,10,354,362,336,429.18,395.7
1,1,0,0,1,34,0,2,1,2,3,15,338,348,348,418.26,399.64
1,0,1,0,1,31,0,2,2,0,0,12,353,333,328,388.29,402.31
0,0,0,0,0,30,0,2,2,0,4,15,364,344,320,377.67,380.6
1,1,0,0,0,20,1,0,0,0,4,11,353,352,296,398.81,420.74
1,1,0,1,1,72,0,1,2,1,3,23,388,357,363,448.8,438.73
1,1,0,0,1,20,1,0,0,0,1,12,376,355,341,431.85,416.86
0,1,0,0,1,48,1,0,0,2,4,19,341,347,286,373.47,350.75
0,1,1,0,1,29,1,0,0,1,4,4,354,345,333,378.93,365.74
0,1,1,1,0,29,0,0,0,0,4,1,368,352,356,411.55,418.41
1,1,1,1,1,62,0,2,2,1,4,5,385,376,333,438.11,408.49
1,1,0,0,0,31,1,2,1,0,4,12,343,317,328,378.96,365.49
0,1,1,0,0,79,1,1,1,0,4,1,316,318,279,351.15,348.08
1,1,0,1,0,26,0,0,0,1,3,3,344,337,331,409.2,375.46
1,1,0,1,1,21,1,0,0,0,3,1,357,344,347,375.91,412.26
1,1,1,0,0,20,0,0,0,1,4,5,370,384,319,429.47,415.97
0,1,0,0,0,59,0,2,2,0,3,2,362,384,324,384.16,342.59
1,1,0,0,1,18,0,0,0,1,5,6,329,330,313,392.53,376.51
1,1,0,1,0,30,0,2,1,0,4,5,342,339,294,376.66,389.4
0,1,1,1,0,63,1,3,1,0,3,8,328,329,302,386.01,381.07
0,1,0,0,1,80,0,3,1,0,3,9,338,340,348,378.16,396.43
1,0,1,0,0,52,0,2,1,0,5,6,362,343,360,422.87,394.55
1,1,1,0,0,32,1,2,0,0,5,9,365,357,325,445.0,390.76
1,1,0,1,1,33,0,0,0,0,7,5,352,350,322,337.09,368.88
0,1,0,1,0,33,1,2,0,0,7,9,398,352,313,401.13,393.23
0,0,0,0,0,21,0,0,0,0,6,4,333,388,386,408.32,409.41
1,1,0,1,1,19,0,0,0,0,3,16,350,358,365,411.1,394.19
0,0,0,0,0,19,0,0,0,2,3,10,364,311,303,371.94,395.26
1,1,0,1,0,25,0,0,0,1,5,23,354,323,301,407.84,358.85
1,1,0,0,0,67,1,3,1,2,2,10,338,345,352,357.74,361.99
1,1,1,0,0,68,0,1,3,0,4,19,315,327,305,390.72,380.78
1,0,1,1,0,30,1,0,0,1,0,11,354,357,328,393.61,375.3
1,1,1,0,0,23,1,0,0,0,4,5,355,368,332,377.24,369.78
1,1,0,0,0,60,1,1,4,0,3,0,340,356,309,392.89,404.63
1,1,0,0,0,79,1,3,0,0,2,12,374,329,312,390.98,349.44
0,0,0,0,0,26,1,0,0,0,5,4,382,353,324,422.26,409.91
1,1,1,0,0,24,1,0,0,3,2,18,357,339,356,404.01,403.46
1,1,1,0,0,21,1,0,0,0,5,5,362,363,335,369.4,378.42
1,1,0,1,0,23,0,0,0,0,4,3,370,342,354,350.82,382.82
1,0,1,0,0,18,0,0,0,0,7,9,337,345,307,375.55,373.98
1,1,0,0,0,18,1,0,0,0,1,23,361,369,328,397.15,405.2
0,0,0,1,1,32,0,2,2,0,4,22,322,318,339,334.57,332.5
1,1,0,0,0,62,1,3,2,1,5,12,358,332,297,399.49,341.5
1,1,1,0,0,66,1,2,1,0,3,12,337,353,325,368.43,380.44
1,1,1,0,0,26,0,0,0,0,0,17,354,362,333,388.17,393.28
1,1,1,1,0,71,0,2,1,1,5,3,343,348,332,359.53,372.32
0,1,1,0,1,23,0,0,0,0,4,6,365,376,314,411.12,377.35
0,0,0,0,1,78,0,1,1,0,4,8,344,340,351,369.65,362.57
1,1,1,1,0,20,0,0,0,0,5,13,342,360,368,391.42,418.51
1,1,0,0,1,19,1,0,0,0,2,13,333,338,353,420.41,379.73
1,1,1,1,1,56,0,2,2,0,5,16,374,366,320,384.45,395.14
1,0,0,0,0,53,1,2,1,0,6,16,371,366,332,402.61,404.74
1,1,0,0,1,23,1,0,0,0,5,1,356,347,357,412.25,390.61
0,0,0,0,0,24,0,0,0,0,1,13,355,373,355,421.46,400.83
1,1,1,0,1,34,0,0,0,0,4,17,353,372,299,402.89,390.67
0,1,1,1,0,21,0,0,0,0,4,10,369,344,309,404.44,387.9
0,1,0,0,1,66,0,1,4,0,4,9,345,344,342,379.59,418.17
1,0,0,1,0,31,1,2,1,0,0,17,370,382,366,412.74,393.55
1,1,0,0,1,24,1,0,0,0,3,14,345,360,287,372.82,410.05
1,1,0,0,1,19,1,0,0,0,4,12,358,389,347,411.69,438.37
1,1,1,1,0,22,1,0,0,0,5,8,366,354,308,381.47,347.51
1,1,1,0,1,62,0,3,2,1,3,23,355,345,332,400.72,386.58
1,1,1,0,0,19,0,0,0,1,5,6,350,341,300,374.25,402.09
1,1,1,0,1,64,0,2,0,2,4,18,357,334,359,400.51,401.45
1,1,0,0,0,22,1,0,0,0,7,14,350,384,346,389.95,409.42
1,1,0,0,0,38,1,0,0,0,2,4,328,357,307,407.24,389.27
1,0,0,0,0,76,1,3,3,0,4,15,354,368,299,383.8,401.23
1,0,0,1,0,34,0,0,0,1,2,7,347,351,325,400.03,397.7
1,1,1,1,0,22,1,0,0,0,7,16,365,345,333,416.53,407.21
0,1,0,0,0,20,1,0,0,3,4,2,350,342,304,386.3,371.92
1,1,1,0,0,31,1,2,1,0,3,0,345,372,353,431.16,418.8
1,1,1,0,0,20,0,0,0,1,3,13,351,376,318,389.61,390.71
1,1,0,1,0,41,0,2,1,0,1,23,340,328,328,371.62,375.61
1,1,1,0,0,32,0,0,0,0,4,1,312,324,343,361.99,374.69
0,1,1,0,0,32,0,2,1,0,4,22,353,366,303,387.42,404.96
1,1,0,0,1,50,1,0,0,3,4,7,308,339,344,451.6,392.89
1,0,1,0,0,78,0,3,3,0,5,6,367,376,350,413.89,379.96
1,1,1,0,0,41,0,0,0,0,1,0,326,321,314,359.48,343.49
1,1,0,1,0,40,1,2,2,0,4,7,336,340,323,391.57,382.58
1,0,0,0,0,25,0,0,0,0,4,15,345,359,290,405.55,392.32
1,1,0,0,0,29,1,0,0,0,5,3,356,365,341,395.53,389.75
1,1,0,0,0,69,1,2,2,1,3,2,330,331,320,391.8,376.9
1,1,0,1,1,24,0,0,0,0,2,8,364,339,376,390.54,412.73
1,1,1,0,1,27,0,0,0,0,4,3,370,361,315,410.65,433.49
1,1,1,0,0,24,1,0,0,1,4,3,330,329,307,349.35,379.43
1,0,1,0,0,22,0,0,0,0,7,10,354,326,316,404.75,378.49
1,1,1,0,0,20,1,0,0,0,0,2,302,319,334,363.31,363.58
1,1,0,0,1,61,0,1,0,0,4,2,376,381,311,417.06,424.82
1,1,0,0,1,73,1,1,4,0,4,9,346,370,321,380.36,375.61
1,1,0,0,0,60,0,2,0,1,5,3,334,377,293,385.91,366.26
1,0,0,1,1,28,0,0,0,0,5,0,351,368,339,378.77,421.24
1,1,1,1,1,34,0,2,0,1,4,23,370,353,292,394.81,390.88
1,1,0,0,0,52,1,2,2,2,2,2,333,347,271,394.37,377.88
1,1,1,0,1,77,0,1,0,0,4,4,343,338,319,339.24,410.6
1,1,0,0,0,36,1,0,0,1,5,3,343,342,339,410.54,423.78
1,1,1,1,1,73,1,2,0,0,5,0,340,336,362,398.47,381.06
0,1,0,0,0,45,1,2,0,0,5,7,332,351,301,390.92,402.5
1,1,0,0,0,39,0,0,0,0,4,8,340,385,340,415.8,399.86
1,1,0,0,0,18,1,0,0,0,4,18,358,362,311,385.21,415.75
0,1,0,1,1,20,1,0,0,3,4,12,356,366,297,403.91,390.5
0,1,0,1,0,30,1,2,2,3,3,13,396,363,318,402.29,416.18
1,1,1,0,0,31,0,0,0,0,5,0,361,342,335,405.06,426.49
1,1,1,0,0,37,1,2,0,0,7,6,378,326,328,372.21,363.87
1,0,0,1,1,49,0,0,0,0,3,3,331,336,314,400.51,356.86
1,1,0,0,0,29,1,0,0,0,4,12,342,359,346,397.18,379.03
1,1,1,1,1,33,1,0,0,0,5,8,325,335,321,347.34,365.52
0,1,0,1,1,33,1,2,0,0,4,4,345,352,298,389.36,403.28
1,1,0,1,0,18,0,0,0,0,4,16,372,363,338,387.06,427.74
1,0,0,0,0,65,1,1,1,0,5,12,358,349,315,379.98,402.73
1,1,0,1,0,19,1,0,0,0,2,15,337,346,306,392.17,377.92
1,1,1,0,0,21,1,0,0,0,3,9,335,366,346,411.15,385.79
1,1,1,0,1,29,0,0,0,0,2,17,344,341,349,367.02,402.72
1,1,0,0,0,30,1,2,0,0,4,3,344,367,301,391.86,385.02
1,0,0,0,0,48,1,2,0,0,5,15,348,380,342,387.73,420.58
0,1,1,0,1,23,1,0,0,1,4,11,351,327,367,422.78,424.38
0,1,1,0,0,32,0,0,0,1,5,7,325,338,325,373.07,425.49
1,1,1,1,0,31,0,0,0,0,5,16,336,352,310,338.96,370.55
1,1,1,1,0,34,1,0,0,1,5,12,340,374,334,389.6,448.31
1,1,0,0,0,67,1,1,2,0,3,0,326,355,329,363.82,372.71
0,0,0,0,0,35,0,2,0,0,4,15,350,356,309,413.5,403.28
0,1,0,1,1,64,0,1,2,0,5,10,342,347,356,372.44,350.07
1,1,0,0,0,24,0,0,0,2,0,23,338,343,297,332.47,373.4
1,1,1,1,0,72,1,1,4,0,3,15,340,350,307,373.07,384.14
1,1,1,0,0,68,0,3,4,0,5,0,381,346,312,410.84,385.42
1,1,0,0,0,20,1,0,0,1,0,2,335,341,330,386.59,375.7
0,1,0,1,0,58,1,2,0,0,2,4,341,326,317,383.01,379.0
1,1,0,0,0,21,1,0,0,0,3,23,358,357,349,396.44,404.29
1,1,0,0,1,21,0,0,0,3,4,12,333,336,328,383.13,404.32
0,1,0,1,0,63,0,2,0,0,5,5,338,341,338,368.92,415.56
1,1,1,1,0,18,1,0,0,0,3,12,347,344,319,410.23,368.95
1,0,0,0,1,23,1,0,0,0,5,4,348,326,337,381.61,378.73
1,1,0,0,0,78,0,3,1,0,6,4,367,360,362,379.8,414.84
1,1,0,0,1,26,1,0,0,0,3,14,354,335,310,378.6,379.1
1,1,1,1,0,24,1,0,0,0,1,14,365,351,341,396.75,379.46
1,1,0,0,1,22,1,0,0,1,3,2,364,347,343,382.96,394.88
1,0,1,0,0,78,1,3,0,2,4,8,333,360,308,381.35,408.03
1,1,1,0,0,28,1,0,0,0,4,8,360,345,320,404.62,397.65
1,1,1,0,1,23,0,0,0,0,4,1,336,323,307,361.89,347.48
1,1,1,0,0,28,1,0,0,0,4,13,336,357,305,374.17,378.42
1,1,1,0,1,39,1,2,1,0,2,18,345,354,354,358.07,402.92
1,1,0,0,0,20,0,0,0,0,0,18,316,299,317,408.49,385.18
1,1,1,1,0,20,0,0,0,0,5,14,361,360,331,357.22,385.31
1,1,1,0,0,19,0,0,0,0,5,15,363,372,330,371.33,383.37
1,1,0,1,0,77,0,3,4,0,4,18,360,366,368,370.46,404.85
1,1,1,0,0,19,1,0,0,2,3,18,396,373,399,428.01,435.85
1,1,1,0,0,28,1,0,0,0,7,8,341,380,316,431.98,392.03
0,1,0,0,0,77,1,1,4,1,4,13,374,350,319,435.71,422.19
1,1,1,0,0,29,0,0,0,0,4,1,363,392,323,433.18,413.48
0,1,1,1,1,34,0,0,0,1,2,13,360,341,313,346.82,428.37
0,0,1,0,0,26,1,0,0,0,5,10,327,370,321,384.04,383.4
1,1,1,0,0,21,0,0,0,0,3,10,388,293,312,384.6,370.17
0,1,1,1,0,63,1,1,1,1,2,14,376,361,340,413.28,424.57
1,0,0,1,0,18,0,0,0,1,2,18,349,361,311,388.82,381.75
1,1,0,1,0,73,1,2,0,0,4,8,336,333,329,372.19,406.14
1,1,0,0,0,28,1,0,0,0,1,1,343,365,342,407.16,400.61
1,1,0,0,0,65,1,1,0,3,3,10,344,360,351,367.47,351.73
1,0,1,0,1,25,1,0,0,0,5,8,359,365,352,409.63,416.19
1,1,0,0,0,19,1,0,0,1,1,2,378,353,357,398.49,403.41
1,1,0,1,0,20,0,0,0,0,5,15,330,343,285,372.54,355.36
1,1,0,1,0,21,0,0,0,0,3,13,330,326,302,359.89,364.77
1,1,1,0,0,18,1,0,0,0,4,20,331,363,324,396.9,362.38
1,1,0,0,0,76,0,1,2,0,5,5,339,349,315,391.62,373.24
0,1,0,1,0,34,1,2,2,0,2,23,349,332,345,375.84,403.39
1,1,1,0,0,18,0,0,0,0,3,1,374,379,314,376.24,388.39
0,1,0,0,0,20,0,0,0,3,5,4,349,340,335,374.54,365.13
1,0,0,1,0,73,0,1,2,1,5,5,343,341,308,416.87,401.3
1,1,1,0,0,21,1,0,0,0,5,18,332,316,321,330.78,334.62
1,1,1,1,1,21,1,0,0,0,4,14,379,381,369,420.95,391.57
1,0,1,1,0,71,0,1,3,0,7,9,344,325,307,358.84,364.38
1,1,0,1,0,68,0,1,0,0,5,18,325,373,288,376.26,400.24
1,0,1,0,0,33,0,0,0,0,5,11,353,343,320,371.03,406.45
1,1,1,1,0,58,1,0,0,0,5,14,334,343,293,395.33,359.32
1,0,0,0,0,69,0,1,3,0,4,3,362,346,339,378.34,389.75
1,1,1,0,0,23,0,0,0,0,3,10,363,357,348,401.52,402.78
1,1,0,0,0,27,0,0,0,0,5,12,364,356,350,406.79,394.85
0,0,0,0,0,32,1,0,0,0,0,21,333,367,294,398.27,424.43
1,1,0,1,0,30,1,2,0,0,4,7,347,366,301,421.06,406.32
1,1,1,0,1,65,1,3,2,0,3,7,343,321,327,378.99,395.49
0,1,0,1,0,34,1,2,2,2,3,9,351,355,311,367.05,383.49
0,1,1,0,1,29,1,0,0,1,5,5,322,375,316,360.81,417.32
1,1,0,0,0,24,1,0,0,1,5,9,346,358,345,419.29,378.58
0,1,0,1,1,25,1,0,0,0,5,7,341,315,298,351.42,381.61
1,1,0,0,1,37,1,2,1,1,2,9,384,380,344,450.12,417.02
1,1,1,0,0,39,0,2,0,0,2,9,348,375,336,362.15,413.97
1,0,1,0,1,25,0,0,0,0,5,7,311,345,303,381.02,363.47
1,0,0,0,0,19,0,0,0,0,3,23,368,372,337,416.05,404.18
0,1,1,0,0,33,1,2,2,1,0,6,329,361,366,368.91,393.47
1,1,0,0,1,44,0,0,0,0,3,3,337,332,342,407.82,395.45
0,0,0,0,0,32,0,0,0,2,5,1,314,335,337,357.04,402.33
1,1,0,0,0,34,0,2,2,0,5,23,369,368,318,382.24,343.47
1,1,0,0,0,30,1,0,0,0,2,10,368,335,327,376.93,376.61
1,1,1,1,0,34,1,2,0,0,0,0,339,352,339,402.76,396.93
1,0,0,0,0,25,0,0,0,0,3,0,349,368,356,415.72,363.94
0,1,0,0,1,27,1,0,0,2,4,1,401,379,352,450.53,433.09
1,1,0,1,0,19,1,0,0,0,4,6,358,345,346,391.64,392.33
1,1,0,0,0,61,0,1,4,0,5,4,379,364,376,444.66,438.77
1,1,0,1,0,58,0,0,0,0,3,17,339,349,317,379.21,383.05
1,1,0,1,0,25,1,0,0,0,3,10,340,318,334,388.18,418.57
1,1,1,0,0,73,1,3,3,0,4,9,340,335,316,377.66,403.79
1,1,1,1,0,73,1,3,3,0,3,4,375,382,359,411.15,412.03
1,1,0,0,1,42,1,0,0,2,5,13,372,381,348,400.21,409.55
0,1,1,0,0,23,0,0,0,0,4,8,369,375,348,426.91,417.11
1,1,1,1,0,21,1,0,0,0,3,10,338,338,342,366.27,389.49
1,1,0,1,0,54,1,2,0,0,0,17,360,361,333,398.15,392.32
1,1,0,0,1,21,1,0,0,1,5,6,347,330,299,379.75,352.97
1,1,0,1,0,20,0,0,0,0,5,13,344,385,341,405.39,417.25
1,1,0,0,1,33,1,2,1,0,3,7,352,308,299,353.18,391.21
1,1,0,0,1,50,0,2,0,0,4,11,368,364,323,372.33,392.89
1,1,0,0,0,25,1,0,0,0,0,3,334,343,360,381.31,358.94
1,1,1,1,0,24,1,0,0,0,4,15,336,348,319,400.45,400.25
1,1,1,1,0,22,0,0,0,3,4,12,329,343,283,367.63,350.84
1,1,0,1,0,29,0,0,0,0,5,8,349,329,327,360.85,416.69
0,1,0,0,1,52,1,2,1,3,4,0,360,326,288,386.96,387.02
1,1,1,1,1,22,0,0,0,1,0,18,344,409,363,396.92,432.99
1,1,0,1,1,34,1,0,0,0,2,23,373,354,313,386.55,421.57
1,0,0,0,1,21,1,0,0,0,5,6,370,395,342,418.86,405.89
0,0,1,0,0,25,0,0,0,0,5,23,344,352,307,371.27,382.06
1,0,0,1,0,33,0,2,0,0,5,8,338,340,355,378.05,416.19
1,1,0,0,0,24,1,0,0,0,5,7,369,361,333,403.2,392.13
1,1,0,1,0,26,0,0,0,0,3,17,375,308,315,345.78,376.15
1,1,0,0,0,23,0,0,0,1,4,2,354,367,350,395.85,423.29
1,1,0,1,0,31,1,2,0,0,3,7,339,308,344,377.06,383.43
1,0,1,0,0,77,0,1,2,0,3,0,328,338,312,377.12,341.59
1,1,1,1,0,22,0,0,0,0,1,1,336,340,329,349.59,396.8
1,1,0,0,0,49,0,0,0,1,4,6,343,325,313,405.46,335.19
0,0,0,0,0,24,1,0,0,1,4,9,307,337,346,361.08,343.59
0,0,1,0,1,22,1,0,0,0,5,15,341,358,319,400.75,372.54
1,1,0,0,0,20,0,0,0,0,5,6,380,354,341,424.75,398.86
1,1,0,1,0,28,0,0,0,1,3,16,321,340,269,331.81,384.16
0,1,1,1,0,34,0,2,0,0,3,11,323,351,291,365.03,324.32
1,1,1,0,0,62,0,3,0,2,4,18,349,341,322,357.64,384.34
1,1,1,1,0,33,0,2,0,0,3,10,371,353,338,425.8,411.28
1,1,1,0,1,21,0,0,0,1,2,10,355,345,281,380.55,366.95
1,1,0,1,0,34,0,0,0,2,5,8,373,351,327,365.72,351.45
1,1,0,1,0,33,1,2,0,1,4,9,353,372,353,413.18,371.13
1,1,1,0,0,24,1,0,0,0,1,5,378,372,352,428.49,374.86
1,1,1,0,0,31,0,2,2,0,6,0,348,373,329,420.1,381.58
1,0,0,0,0,35,1,0,0,0,4,16,344,354,359,397.53,391.79
1,1,0,0,0,20,1,0,0,0,4,19,353,365,343,431.14,386.71
0,1,0,0,1,40,0,2,2,0,5,4,336,350,328,362.13,379.67
0,1,1,0,1,23,0,0,0,0,2,4,317,327,314,405.92,390.75
1,1,0,1,0,20,1,0,0,0,0,3,374,352,326,408.54,385.34
1,1,1,0,0,32,1,2,1,0,5,4,358,340,330,383.44,390.63
0,1,1,0,1,21,0,0,0,0,0,17,351,390,396,437.96,405.82
0,1,0,1,1,22,0,0,0,0,4,5,353,364,330,403.85,389.95
1,1,1,0,1,19,1,0,0,0,5,8,357,340,331,372.95,384.69
1,1,1,0,0,47,0,0,0,0,5,12,352,351,295,403.5,382.48
1,1,0,1,0,67,0,3,4,0,5,3,364,342,329,373.03,361.72
1,1,0,0,1,52,1,2,1,0,3,3,337,330,331,355.76,364.94
0,1,1,1,0,32,1,2,1,0,5,4,360,353,313,382.38,423.45
1,1,1,1,0,74,0,1,1,0,7,4,362,369,323,427.6,396.48
1,1,0,1,1,47,1,2,2,0,4,15,330,341,288,357.84,382.04
0,1,0,0,0,63,0,3,4,0,5,4,348,348,325,384.86,411.78
1,1,0,1,0,27,1,0,0,0,5,18,332,333,349,376.69,377.72
1,1,1,1,0,46,0,2,0,1,4,15,361,351,344,396.93,415.67
1,1,0,0,0,31,0,2,2,0,3,23,387,379,377,403.08,409.91
1,0,0,0,0,25,0,0,0,0,3,0,382,378,372,403.92,428.46
0,1,1,0,0,20,0,0,0,3,3,23,348,341,327,354.8,380.85
1,1,0,1,0,23,1,0,0,0,4,5,325,337,335,368.19,378.37
1,1,0,1,0,34,1,0,0,0,5,12,348,334,322,405.97,400.12
1,1,1,1,0,62,1,2,1,0,5,15,333,331,302,368.03,374.31
1,1,1,1,0,79,1,1,2,0,5,2,340,351,369,385.41,409.43
0,1,1,0,0,28,1,0,0,3,2,8,352,351,316,351.47,347.89
1,1,0,1,0,30,0,2,1,0,5,7,329,364,342,406.49,408.89
1,1,1,0,1,43,0,2,0,0,1,12,375,351,316,392.96,414.41
1,1,1,0,1,69,0,3,1,0,0,6,362,331,337,400.25,386.31
1,1,0,0,0,38,0,2,2,0,4,18,382,324,353,392.18,390.85
1,0,0,0,0,28,0,0,0,0,3,0,354,354,330,396.3,418.22
1,0,0,0,0,34,0,0,0,1,7,23,398,362,323,398.28,401.86
1,1,0,1,0,32,0,0,0,0,2,8,337,319,312,413.52,375.72
0,1,1,0,0,40,1,2,0,2,4,7,328,342,317,380.8,381.5
1,1,1,1,1,21,1,0,0,0,3,6,328,357,319,399.29,390.85
0,0,1,0,0,23,0,0,0,1,5,0,375,382,383,379.38,390.66
1,1,0,0,0,20,0,0,0,0,4,16,359,359,383,389.0,439.52
0,1,0,0,0,33,1,0,0,0,5,8,367,348,348,402.05,364.44
1,1,1,1,0,25,0,0,0,0,4,7,375,387,368,390.94,398.92
1,1,0,0,0,34,0,0,0,1,6,9,362,344,313,429.05,406.79
1,1,1,0,0,28,1,0,0,0,4,6,353,340,319,362.22,407.19
1,1,1,0,0,32,1,0,0,0,5,4,359,350,325,415.3,374.92
1,1,0,0,0,70,0,3,2,0,6,8,362,342,326,384.77,404.03
1,1,0,0,0,55,1,2,0,2,5,11,346,346,317,384.23,390.26
1,1,0,1,0,20,1,0,0,0,0,5,347,342,316,360.55,400.87
1,0,0,0,0,28,1,0,0,0,3,14,389,402,363,418.02,416.05
1,1,1,0,0,65,0,2,0,0,5,4,322,356,278,380.46,338.45
0,1,0,0,0,24,0,0,0,0,4,3,375,354,352,348.88,370.48
0,1,0,0,1,37,1,2,2,0,5,7,367,397,366,391.05,399.27
1,1,0,0,1,54,1,2,2,0,1,18,355,341,300,339.33,359.36
1,1,1,1,0,34,0,2,2,3,4,3,345,332,335,380.23,383.45
0,1,1,1,0,27,0,0,0,0,4,10,363,349,337,385.34,395.26
1,1,0,0,1,26,1,0,0,0,4,13,328,353,307,335.28,393.2
1,0,1,0,0,29,0,0,0,0,1,23,372,352,333,410.81,362.03
1,1,0,0,0,33,1,0,0,3,4,3,338,322,312,365.56,382.55
1,1,0,0,0,18,0,0,0,1,5,15,360,353,349,429.89,379.37
1,0,0,0,0,46,1,2,2,1,2,15,378,353,315,373.8,385.21
0,0,0,0,0,73,0,1,1,0,0,23,347,369,302,387.4,406.87
0,1,1,0,0,21,0,0,0,0,6,23,359,339,322,386.01,382.42
1,1,1,0,1,18,1,0,0,0,5,1,317,353,288,382.18,352.62
0,1,0,0,0,26,1,0,0,0,2,10,314,358,319,395.26,392.35
1,1,0,0,1,36,1,0,0,0,0,2,313,308,278,336.54,339.88
1,1,1,0,0,55,1,0,0,1,5,6,358,357,316,392.11,359.29
1,1,1,0,0,78,1,3,2,0,6,5,337,370,287,360.65,357.29
1,1,0,1,0,27,1,0,0,1,4,14,340,349,321,399.84,382.9
1,0,0,1,0,22,0,0,0,1,4,10,321,337,354,370.71,370.81
1,1,0,0,0,32,1,2,1,0,3,15,330,375,325,371.25,373.44
0,1,0,1,0,20,0,0,0,0,3,8,342,361,339,400.38,378.72
1,1,0,0,1,68,1,2,1,0,4,0,377,362,321,431.22,403.94
1,1,0,0,0,21,0,0,0,0,5,12,346,351,319,396.99,395.82
0,1,0,0,0,53,1,2,1,3,5,14,349,346,317,387.53,382.76
1,1,0,0,1,33,0,0,0,0,2,11,359,358,347,389.54,396.86
1,1,0,1,1,33,0,0,0,0,4,0,353,331,334,414.61,379.58
1,1,0,0,0,26,0,0,0,3,3,14,319,372,296,392.16,399.27
1,1,1,0,0,18,0,0,0,0,4,12,370,342,359,387.57,399.98
1,1,0,0,1,42,1,0,0,0,7,15,366,353,312,412.55,374.26
1,1,0,0,1,32,1,2,0,0,2,12,387,347,349,400.69,434.95
1,0,1,1,0,54,1,0,0,2,2,13,363,322,336,393.21,394.95
0,0,1,1,1,25,1,0,0,0,5,18,378,396,353,421.32,450.86
1,1,0,0,0,64,1,2,0,0,5,4,364,365,340,409.27,420.72
1,1,1,0,0,18,1,0,0,0,3,2,317,347,292,396.2,396.58
1,1,0,1,0,49,1,0,0,0,5,16,384,394,315,443.5,418.2
1,0,0,1,1,20,1,0,0,0,4,10,348,359,322,394.68,377.56
1,1,0,0,1,78,0,1,4,0,4,8,354,358,318,350.35,345.84
0,0,0,1,0,59,0,0,0,2,4,6,361,346,347,371.3,374.7
0,1,0,0,1,21,0,0,0,1,3,0,396,377,354,392.34,377.4
1,1,1,0,0,49,1,2,2,0,3,9,349,338,312,395.76,367.84
1,1,0,1,0,22,1,0,0,0,4,2,347,325,323,383.95,399.05
1,0,1,1,0,19,0,0,0,0,5,13,395,357,332,387.66,414.01
1,1,0,1,1,30,1,2,1,0,1,6,354,318,319,389.31,407.76
1,1,0,0,1,19,0,0,0,0,4,15,376,405,335,389.56,385.89
1,1,0,0,1,65,1,3,4,0,4,14,328,339,327,396.4,360.94
1,0,0,0,1,31,1,2,0,0,0,2,352,338,351,371.58,396.1
1,1,0,0,0,18,1,0,0,0,4,0,376,349,334,390.67,395.8
1,1,1,0,0,20,1,0,0,0,5,11,350,338,349,339.36,386.25
1,1,0,1,1,32,0,2,0,0,3,23,340,353,328,352.23,356.89
1,1,0,0,0,39,0,2,0,1,2,5,354,334,343,370.12,383.15
1,0,1,0,0,21,0,0,0,1,4,8,313,355,355,377.45,342.85
1,1,1,0,0,34,0,0,0,0,4,19,337,339,316,382.19,359.19
1,1,0,1,0,75,0,1,1,0,3,3,350,358,295,358.29,384.78
1,1,0,1,0,29,0,0,0,0,4,12,372,385,312,416.97,403.77
1,1,1,1,0,79,1,2,0,0,3,16,357,371,335,382.21,361.21
0,1,0,0,0,66,0,2,2,1,3,9,329,313,255,351.36,359.66
0,0,0,1,0,52,0,0,0,0,7,6,337,333,280,370.24,380.87
1,1,0,0,0,22,1,0,0,0,4,6,373,374,340,399.66,417.78
1,1,0,1,0,54,0,0,0,0,4,13,368,355,361,382.54,436.9
0,1,1,0,0,20,1,0,0,0,4,19,329,336,318,375.21,366.1
1,1,1,0,0,56,0,0,0,0,4,17,380,378,364,443.43,416.7
1,1,0,0,1,29,0,0,0,0,3,13,368,340,325,403.02,391.47
1,1,1,1,1,18,1,0,0,0,2,18,365,359,364,430.99,401.86
1,0,0,0,0,22,1,0,0,0,6,5,376,349,354,431.53,418.93
0,1,1,0,1,19,1,0,0,2,7,13,314,346,343,365.15,373.55
0,0,1,0,0,32,1,0,0,0,1,5,383,372,322,404.07,388.86
1,1,0,0,0,18,0,0,0,0,5,8,357,363,341,386.47,402.51
1,1,0,0,0,23,0,0,0,2,0,6,367,321,277,355.65,361.52
0,1,0,0,0,32,1,0,0,0,5,6,324,298,285,370.38,385.84
0,1,0,1,0,25,0,0,0,3,5,11,361,363,311,407.41,370.08
1,0,1,1,1,31,1,0,0,0,1,17,342,329,271,356.84,339.95
0,1,0,0,1,77,0,3,2,0,4,3,357,365,316,383.86,381.05
