id_usuario,cant_aluminio,cant_plastico,cant_cristal,kg_papel,kg_organico
8417,331,356,334,380.64,406.35
8418,336,340,329,383.75,344.47
8419,335,300,277,366.13,335.69
8420,368,363,345,382.67,445.8
8421,361,359,337,383.02,400.11
8422,350,368,314,424.37,404.85
8423,319,329,318,409.16,419.85
8424,332,334,320,401.11,383.03
8425,341,347,335,407.92,400.07
8426,336,342,314,444.46,398.74
8427,355,355,344,375.71,364.38
8428,363,367,317,404.03,368.13
8429,379,354,322,430.29,421.97
8430,349,337,342,374.08,399.12
8431,340,344,306,381.87,384.69
8432,354,351,331,414.13,394.32
8433,359,343,333,404.85,412.06
8434,378,376,350,427.59,403.48
8435,349,355,346,396.18,390.36
8436,309,346,352,394.35,432.71
8437,365,362,344,406.29,386.57
8438,339,323,369,365.62,383.21
8439,366,371,343,399.05,417.56
8440,393,387,322,384.94,420.66
8441,360,370,349,437.66,372.41
8442,363,338,373,408.03,415.14
8443,370,361,350,443.63,417.88
8444,382,379,350,426.42,448.99
8445,343,372,325,398.0,386.67
8446,350,335,309,398.73,375.18
8447,353,336,328,405.58,414.24
8448,356,381,317,433.34,369.12
8449,348,366,329,395.29,411.04
8450,352,337,298,409.78,436.09
8451,354,345,315,387.46,372.06
8452,349,358,298,357.58,363.75
8453,350,322,317,408.28,384.78
8454,392,353,349,445.58,405.40999999999997
8455,344,355,314,375.67,390.75
8456,373,345,350,383.49,360.71
8457,389,363,357,407.81,391.26
8458,318,338,328,363.01,359.87
8459,321,311,264,319.3,335.0
8460,332,364,323,373.78,384.79
8461,330,354,315,387.72,383.84
8462,344,358,333,389.1,334.48
8463,367,375,323,386.33,375.48
8464,345,363,324,375.11,410.95
8465,359,351,342,369.94,380.92
8466,396,366,373,430.77,429.12
8467,365,358,321,404.7,375.81
8468,359,351,355,383.59,398.12
8469,372,362,338,360.77,383.26
8470,339,345,314,369.07,377.75
8471,319,317,284,351.83,362.51
8472,339,357,333,360.86,406.41
8473,339,337,292,362.43,360.41
8474,346,342,324,357.77,389.56
8475,359,381,338,398.6,386.71
8476,314,332,284,357.9,366.37
8477,330,373,306,396.1,402.82
8478,375,347,310,361.04,387.08
8479,354,362,336,429.18,395.7
8480,338,348,348,418.26,399.64
8481,353,333,328,388.29,402.31
8482,364,344,320,377.67,380.6
8483,353,352,296,398.81,420.74
8484,388,357,363,448.8,438.73
8485,376,355,341,431.85,416.86
8486,341,347,286,373.47,350.75
8487,354,345,333,378.93,365.74
8488,368,352,356,411.55,418.41
8489,385,376,333,438.11,408.49
8490,343,317,328,378.96,365.49
8491,316,318,279,351.15,348.08
8492,344,337,331,409.2,375.46
8493,357,344,347,375.91,412.26
8494,370,384,319,429.47,415.97
8495,362,384,324,384.16,342.59
8496,329,330,313,392.53,376.51
8497,342,339,294,376.65999999999997,389.4
8498,328,329,302,386.01,381.07
8499,338,340,348,378.16,396.43
8500,362,343,360,422.87,394.55
8501,365,357,325,445.0,390.76
8502,352,350,322,337.09,368.88
8503,398,352,313,401.13,393.23
8504,333,388,386,408.32,409.41
8505,350,358,365,411.1,394.19
8506,364,311,303,371.94,395.26
8507,354,323,301,407.84,358.85
8508,338,345,352,357.74,361.99
8509,315,327,305,390.72,380.78
8510,354,357,328,393.61,375.3
8511,355,368,332,377.24,369.78
8512,340,356,309,392.89,404.63
8513,374,329,312,390.98,349.44
8514,382,353,324,422.26,409.91
8515,357,339,356,404.01,403.46
8516,362,363,335,369.4,378.42
8517,370,342,354,350.82,382.82
8518,337,345,307,375.55,373.98
8519,361,369,328,397.15,405.2
8520,322,318,339,334.57,332.5
8521,358,332,297,399.49,341.5
8522,337,353,325,368.43,380.44
8523,354,362,333,388.17,393.28
8524,343,348,332,359.53,372.32
8525,365,376,314,411.12,377.35
8526,344,340,351,369.65,362.57
8527,342,360,368,391.42,418.51
8528,333,338,353,420.41,379.73
8529,374,366,320,384.45,395.14
8530,371,366,332,402.61,404.74
8531,356,347,357,412.25,390.61
8532,355,373,355,421.46,400.83
8533,353,372,299,402.89,390.67
8534,369,344,309,404.44,387.9
8535,345,344,342,379.59,418.17
8536,370,382,366,412.74,393.55
8537,345,360,287,372.82,410.05
8538,358,389,347,411.69,438.37
8539,366,354,308,381.47,347.51
8540,355,345,332,400.72,386.58
8541,350,341,300,374.25,402.09
8542,357,334,359,400.51,401.45
8543,350,384,346,389.95,409.42
8544,328,357,307,407.24,389.27
8545,354,368,299,383.8,401.23
8546,347,351,325,400.03,397.7
8547,365,345,333,416.53,407.21
8548,350,342,304,386.3,371.92
8549,345,372,353,431.16,418.8
8550,351,376,318,389.61,390.71
8551,340,328,328,371.62,375.61
8552,312,324,343,361.99,374.69
8553,353,366,303,387.42,404.96
8554,308,339,344,451.6,392.89
8555,367,376,350,413.89,379.96
8556,326,321,314,359.48,343.49
8557,336,340,323,391.57,382.58
8558,345,359,290,405.55,392.32
8559,356,365,341,395.53,389.75
8560,330,331,320,391.8,376.9
8561,364,339,376,390.54,412.73
8562,370,361,315,410.65,433.49
8563,330,329,307,349.35,379.43
8564,354,326,316,404.75,378.49
8565,302,319,334,363.31,363.58
8566,376,381,311,417.06,424.82
8567,346,370,321,380.36,375.61
8568,334,377,293,385.91,366.26
8569,351,368,339,378.77,421.24
8570,370,353,292,394.81,390.88
8571,333,347,271,394.37,377.88
8572,343,338,319,339.24,410.6
8573,343,342,339,410.54,423.78000000000003
8574,340,336,362,398.46999999999997,381.06
8575,332,351,301,390.92,402.5
8576,340,385,340,415.8,399.86
8577,358,362,311,385.21,415.75
8578,356,366,297,403.91,390.5
8579,396,363,318,402.29,416.18
8580,361,342,335,405.06,426.49
8581,378,326,328,372.21,363.87
8582,331,336,314,400.51,356.86
8583,342,359,346,397.18,379.03
8584,325,335,321,347.34,365.52
8585,345,352,298,389.36,403.28000000000003
8586,372,363,338,387.06,427.74
8587,358,349,315,379.98,402.73
8588,337,346,306,392.17,377.92
8589,335,366,346,411.15,385.79
8590,344,341,349,367.02,402.72
8591,344,367,301,391.86,385.02
8592,348,380,342,387.73,420.58
8593,351,327,367,422.78,424.38
8594,325,338,325,373.07,425.49
8595,336,352,310,338.96,370.55
8596,340,374,334,389.6,448.31
8597,326,355,329,363.82,372.71
8598,350,356,309,413.5,403.28
8599,342,347,356,372.44,350.07
8600,338,343,297,332.47,373.4
8601,340,350,307,373.07,384.14
8602,381,346,312,410.84,385.42
8603,335,341,330,386.59,375.7
8604,341,326,317,383.01,379.0
8605,358,357,349,396.44,404.29
8606,333,336,328,383.13,404.32
8607,338,341,338,368.92,415.56
8608,347,344,319,410.23,368.95
8609,348,326,337,381.61,378.73
8610,367,360,362,379.8,414.84
8611,354,335,310,378.6,379.1
8612,365,351,341,396.75,379.46
8613,364,347,343,382.96,394.88
8614,333,360,308,381.35,408.03000000000003
8615,360,345,320,404.62,397.65
8616,336,323,307,361.89,347.48
8617,336,357,305,374.17,378.42
8618,345,354,354,358.07,402.92
8619,316,299,317,408.49,385.18
8620,361,360,331,357.21999999999997,385.31
8621,363,372,330,371.33,383.37
8622,360,366,368,370.46,404.85
8623,396,373,399,428.01,435.85
8624,341,380,316,431.98,392.03000000000003
8625,374,350,319,435.71,422.19
8626,363,392,323,433.18,413.48
8627,360,341,313,346.82,428.37
8628,327,370,321,384.04,383.4
8629,388,293,312,384.6,370.17
8630,376,361,340,413.28,424.57
8631,349,361,311,388.82,381.75
8632,336,333,329,372.19,406.14
8633,343,365,342,407.16,400.61
8634,344,360,351,367.46999999999997,351.73
8635,359,365,352,409.63,416.19
8636,378,353,357,398.49,403.40999999999997
8637,330,343,285,372.54,355.36
8638,330,326,302,359.89,364.77
8639,331,363,324,396.9,362.38
8640,339,349,315,391.62,373.24
8641,349,332,345,375.84,403.39
8642,374,379,314,376.24,388.39
8643,349,340,335,374.54,365.13
8644,343,341,308,416.87,401.3
8645,332,316,321,330.78,334.62
8646,379,381,369,420.95,391.57
8647,344,325,307,358.84,364.38
8648,325,373,288,376.26,400.24
8649,353,343,320,371.03,406.45
8650,334,343,293,395.33,359.32
8651,362,346,339,378.34,389.75
8652,363,357,348,401.52,402.78000000000003
8653,364,356,350,406.79,394.85
8654,333,367,294,398.27,424.43
8655,347,366,301,421.06,406.32
8656,343,321,327,378.99,395.49
8657,351,355,311,367.05,383.49
8658,322,375,316,360.81,417.32
8659,346,358,345,419.29,378.58
8660,341,315,298,351.42,381.61
8661,384,380,344,450.12,417.02
8662,348,375,336,362.15,413.97
8663,311,345,303,381.02,363.46999999999997
8664,368,372,337,416.05,404.18
8665,329,361,366,368.91,393.46999999999997
8666,337,332,342,407.82,395.45
8667,314,335,337,357.04,402.33
8668,369,368,318,382.24,343.47
8669,368,335,327,376.93,376.61
8670,339,352,339,402.76,396.93
8671,349,368,356,415.72,363.94
8672,401,379,352,450.53000000000003,433.09
8673,358,345,346,391.64,392.33
8674,379,364,376,444.65999999999997,438.77
8675,339,349,317,379.21,383.05
8676,340,318,334,388.18,418.57
8677,340,335,316,377.66,403.79
8678,375,382,359,411.15,412.03
8679,372,381,348,400.21,409.55
8680,369,375,348,426.91,417.11
8681,338,338,342,366.27,389.49
8682,360,361,333,398.15,392.32
8683,347,330,299,379.75,352.96999999999997
8684,344,385,341,405.39,417.25
8685,352,308,299,353.18,391.21
8686,368,364,323,372.33,392.89
8687,334,343,360,381.31,358.94
8688,336,348,319,400.45,400.25
8689,329,343,283,367.63,350.84
8690,349,329,327,360.85,416.69
8691,360,326,288,386.96,387.02
8692,344,409,363,396.92,432.99
8693,373,354,313,386.55,421.57
8694,370,395,342,418.86,405.89
8695,344,352,307,371.27,382.06
8696,338,340,355,378.05,416.19
8697,369,361,333,403.2,392.13
8698,375,308,315,345.78,376.15
8699,354,367,350,395.85,423.29
8700,339,308,344,377.06,383.43
8701,328,338,312,377.12,341.59
8702,336,340,329,349.59,396.8
8703,343,325,313,405.46,335.19
8704,307,337,346,361.08,343.59
8705,341,358,319,400.75,372.54
8706,380,354,341,424.75,398.86
8707,321,340,269,331.81,384.16
8708,323,351,291,365.03,324.32
8709,349,341,322,357.64,384.34
8710,371,353,338,425.8,411.28
8711,355,345,281,380.55,366.95
8712,373,351,327,365.72,351.45
8713,353,372,353,413.18,371.13
8714,378,372,352,428.49,374.86
8715,348,373,329,420.1,381.58
8716,344,354,359,397.53,391.79
8717,353,365,343,431.14,386.71
8718,336,350,328,362.13,379.67
8719,317,327,314,405.92,390.75
8720,374,352,326,408.54,385.34
8721,358,340,330,383.44,390.63
8722,351,390,396,437.96,405.82
8723,353,364,330,403.85,389.95
8724,357,340,331,372.95,384.69
8725,352,351,295,403.5,382.48
8726,364,342,329,373.03,361.71999999999997
8727,337,330,331,355.76,364.94
8728,360,353,313,382.38,423.45
8729,362,369,323,427.6,396.48
8730,330,341,288,357.84,382.04
8731,348,348,325,384.86,411.78
8732,332,333,349,376.69,377.72
8733,361,351,344,396.93,415.67
8734,387,379,377,403.08,409.91
8735,382,378,372,403.92,428.46
8736,348,341,327,354.8,380.85
8737,325,337,335,368.19,378.37
8738,348,334,322,405.97,400.12
8739,333,331,302,368.03000000000003,374.31
8740,340,351,369,385.40999999999997,409.43
8741,352,351,316,351.47,347.89
8742,329,364,342,406.49,408.89
8743,375,351,316,392.96,414.41
8744,362,331,337,400.25,386.31
8745,382,324,353,392.18,390.85
8746,354,354,330,396.3,418.22
8747,398,362,323,398.28,401.86
8748,337,319,312,413.52,375.72
8749,328,342,317,380.8,381.5
8750,328,357,319,399.29,390.85
8751,375,382,383,379.38,390.66
8752,359,359,383,389.0,439.52
8753,367,348,348,402.05,364.44
8754,375,387,368,390.94,398.92
8755,362,344,313,429.05,406.79
8756,353,340,319,362.22,407.19
8757,359,350,325,415.3,374.92
8758,362,342,326,384.77,404.03
8759,346,346,317,384.23,390.26
8760,347,342,316,360.55,400.87
8761,389,402,363,418.02,416.05
8762,322,356,278,380.46,338.45
8763,375,354,352,348.88,370.48
8764,367,397,366,391.05,399.27
8765,355,341,300,339.33,359.36
8766,345,332,335,380.23,383.45
8767,363,349,337,385.34,395.26
8768,328,353,307,335.28,393.2
8769,372,352,333,410.81,362.03
8770,338,322,312,365.56,382.55
8771,360,353,349,429.89,379.37
8772,378,353,315,373.8,385.21
8773,347,369,302,387.4,406.87
8774,359,339,322,386.01,382.42
8775,317,353,288,382.18,352.62
8776,314,358,319,395.26,392.35
8777,313,308,278,336.54,339.88
8778,358,357,316,392.11,359.29
8779,337,370,287,360.65,357.29
8780,340,349,321,399.84,382.9
8781,321,337,354,370.71,370.81
8782,330,375,325,371.25,373.44
8783,342,361,339,400.38,378.72
8784,377,362,321,431.22,403.94
8785,346,351,319,396.99,395.82
8786,349,346,317,387.53,382.76
8787,359,358,347,389.54,396.86
8788,353,331,334,414.61,379.58
8789,319,372,296,392.15999999999997,399.27
8790,370,342,359,387.57,399.98
8791,366,353,312,412.55,374.26
8792,387,347,349,400.69,434.95
8793,363,322,336,393.21,394.95
8794,378,396,353,421.32,450.86
8795,364,365,340,409.27,420.71999999999997
8796,317,347,292,396.2,396.58
8797,384,394,315,443.5,418.2
8798,348,359,322,394.68,377.56
8799,354,358,318,350.35,345.84
8800,361,346,347,371.3,374.7
8801,396,377,354,392.34,377.4
8802,349,338,312,395.76,367.84
8803,347,325,323,383.95,399.05
8804,395,357,332,387.66,414.01
8805,354,318,319,389.31,407.76
8806,376,405,335,389.56,385.89
8807,328,339,327,396.4,360.94
8808,352,338,351,371.58,396.1
8809,376,349,334,390.67,395.8
8810,350,338,349,339.36,386.25
8811,340,353,328,352.23,356.89
8812,354,334,343,370.12,383.15
8813,313,355,355,377.45,342.85
8814,337,339,316,382.19,359.19
8815,350,358,295,358.29,384.78
8816,372,385,312,416.97,403.77
8817,357,371,335,382.21,361.21
8818,329,313,255,351.36,359.66
8819,337,333,280,370.24,380.87
8820,373,374,340,399.66,417.78
8821,368,355,361,382.54,436.9
8822,329,336,318,375.21,366.1
8823,380,378,364,443.43,416.7
8824,368,340,325,403.02,391.47
8825,365,359,364,430.99,401.86
8826,376,349,354,431.53,418.93
8827,314,346,343,365.15,373.55
8828,383,372,322,404.07,388.86
8829,357,363,341,386.47,402.51
8830,367,321,277,355.65,361.52
8831,324,298,285,370.38,385.84
8832,361,363,311,407.40999999999997,370.08
8833,342,329,271,356.84,339.95
8834,357,365,316,383.86,381.05
8835,370,345,336,392.25,406.34
8836,330,338,320,355.96,377.58
8837,338,311,314,368.83,360.69
8838,334,343,318,404.73,444.57
8839,356,357,322,410.42,401.94
8840,344,343,304,398.6,387.45
8841,366,390,358,400.93,391.68
8842,304,351,303,374.55,402.66
8843,320,339,332,356.7,390.27
8844,366,383,357,442.54,428.1
8845,367,350,323,390.51,368.95
8846,319,368,307,355.02,375.1
8847,356,362,313,371.84,388.4
8848,292,328,311,370.46,374.66
8849,338,348,301,404.03000000000003,398.97
8850,349,361,380,405.09000000000003,395.14
8851,344,328,339,358.8,378.55
8852,358,351,317,399.94,364.86
8853,350,370,356,393.27,368.46999999999997
8854,337,343,359,362.16,361.07
8855,331,344,291,373.8,367.56
8856,352,342,330,417.34,401.59
8857,358,358,352,423.40999999999997,404.91
8858,346,321,301,361.57,371.4
8859,352,341,370,396.45,367.33
8860,332,324,329,373.18,382.46
8861,369,380,370,380.91,444.79
8862,345,344,322,407.5,376.85
8863,340,335,332,349.89,367.75
8864,332,336,282,361.43,358.8
8865,372,370,360,416.33,386.8
8866,358,343,337,404.92,383.73
8867,362,320,279,387.77,406.59
8868,340,371,317,384.39,373.39
8869,345,344,296,389.69,390.4
8870,368,383,343,400.23,425.9
8871,378,387,341,401.11,413.77
8872,373,358,381,399.24,439.76
8873,347,375,321,358.2,435.96
8874,350,324,305,358.29,385.27
8875,356,361,356,386.55,423.42
8876,382,381,354,450.35,419.41
8877,362,363,335,407.12,433.23
8878,364,328,312,400.72,359.12
8879,380,372,337,416.67,385.54
8880,382,352,338,382.31,366.57
8881,356,324,323,381.71999999999997,345.06
8882,344,355,330,370.45,330.71
8883,373,379,327,398.4,418.92
8884,335,375,336,384.17,401.14
8885,347,327,316,387.81,365.05
8886,358,339,374,374.63,387.38
8887,362,340,333,425.41,373.66
8888,332,341,344,407.43,357.99
8889,367,338,293,360.46,358.85
8890,352,371,326,422.58,401.73
8891,358,359,334,341.11,412.15
8892,327,331,349,354.0,357.83
8893,319,338,343,405.52,385.07
8894,345,384,310,401.72,418.21
8895,371,329,334,343.55,411.0
8896,352,348,305,367.54,403.71
8897,358,364,325,377.52,417.71
8898,341,342,327,399.73,392.8
8899,337,342,317,372.27,372.65
8900,341,356,344,417.07,419.47
8901,336,328,338,364.91,358.82
8902,332,357,349,394.06,376.13
8903,341,358,326,367.08,383.69
8904,357,373,337,398.33,410.33
8905,406,361,377,426.27,424.83
8906,353,344,307,368.4,392.33
8907,336,347,305,385.85,366.18
8908,335,332,276,357.42,392.39
8909,327,333,341,343.96,372.92
8910,328,331,349,373.28,369.24
8911,371,383,331,410.03,444.63
8912,348,353,310,403.81,389.96
8913,345,337,310,358.48,367.83
8914,336,341,340,373.26,343.75
8915,338,378,332,404.26,409.19
8916,343,350,390,378.37,378.09
8917,371,330,338,411.36,381.22
8918,349,340,326,370.28000000000003,377.65
8919,336,342,360,411.09,353.98
8920,316,324,343,385.03000000000003,367.58
8921,351,363,320,398.21,376.91
8922,316,326,284,352.4,370.6
8923,308,345,315,367.77,392.45
8924,320,352,327,379.48,383.04
8925,362,339,335,393.91,374.13
8926,371,370,360,407.21,398.74
8927,345,337,353,410.45,398.95
8928,318,350,311,387.05,375.09
8929,372,366,325,404.42,410.92
8930,340,366,306,375.43,362.44
8931,352,362,313,385.54,399.32
8932,356,359,324,390.52,376.40999999999997
8933,367,362,365,408.97,410.79
8934,339,360,336,408.54,392.31
8935,381,345,320,377.14,391.88
8936,339,378,370,387.7,375.26
8937,331,338,320,369.84,350.37
8938,307,345,315,386.18,361.92
8939,370,318,345,391.24,365.65999999999997
8940,358,351,331,357.22,382.41
8941,373,332,342,382.89,378.41
8942,333,331,308,389.56,400.47
8943,365,339,303,414.71,368.47
8944,372,362,356,402.8,378.96
8945,331,324,349,368.26,385.74
8946,330,348,352,373.93,384.02
8947,369,327,322,357.12,398.02
8948,355,359,338,357.05,376.88
8949,324,326,306,363.04,344.63
8950,359,353,344,370.59,425.04
8951,348,362,356,371.34,410.22
8952,352,377,373,400.96,409.56
8953,352,349,309,379.05,401.66
8954,345,341,313,382.1,379.11
8955,353,360,307,379.92,362.76
8956,334,340,318,373.46,404.57
8957,344,361,328,380.12,371.85
8958,340,363,318,374.85,375.84
8959,356,360,324,391.71,386.76
8960,291,320,281,341.36,328.55
8961,396,358,367,435.82,417.24
8962,336,345,295,417.28,402.98
8963,330,292,277,367.08,374.27
8964,346,360,346,434.54,398.74
8965,356,371,326,365.81,415.23
8966,339,342,321,403.84,408.63
8967,349,344,330,322.18,385.84
8968,360,346,312,409.76,372.72
8969,334,351,320,368.03,370.73
8970,394,384,372,433.92,417.46
8971,321,320,303,404.13,344.24
8972,321,315,312,348.67,393.75
8973,366,368,345,406.17,401.82
8974,382,381,377,414.38,443.71
8975,351,384,305,389.86,407.72
8976,369,369,365,371.46999999999997,392.59
8977,352,355,349,363.03,389.19
8978,341,333,288,367.25,383.34
8979,326,352,333,402.62,409.74
8980,359,356,347,404.95,403.49
8981,360,335,348,402.39,382.15
8982,354,333,333,381.7,371.32
8983,346,323,333,392.81,364.15
8984,333,340,308,375.36,372.42
8985,400,367,357,442.67,431.55
8986,341,347,323,398.69,362.62
8987,346,344,345,373.71999999999997,387.42
8988,350,351,347,372.48,392.27
8989,370,345,313,384.72,411.77
8990,365,347,332,405.73,394.87
8991,348,378,352,415.01,422.74
8992,335,358,301,380.66,407.51
8993,352,365,335,417.99,418.47
8994,343,372,296,419.15,374.23
8995,409,385,325,404.56,434.73
8996,316,327,326,375.38,368.15
8997,358,379,349,393.4,404.1
8998,348,327,315,351.48,352.65
8999,370,337,348,412.78,424.58
9000,348,312,334,389.74,385.81
9001,362,383,328,375.66,383.74
9002,356,367,324,357.97,437.68
9003,344,315,297,359.25,389.61
9004,327,326,327,363.82,377.32
9005,346,354,341,377.89,391.97
9006,365,369,314,384.28,400.37
9007,364,342,317,401.8,416.45
9008,333,340,344,385.85,387.82
9009,333,347,331,384.7,382.64
9010,348,342,313,359.12,413.93
9011,395,361,294,409.61,424.18
9012,385,365,330,396.3,393.17
9013,337,344,331,395.65,404.96
9014,390,361,284,352.51,327.79
9015,361,377,298,380.87,364.81
9016,305,317,264,327.3,331.42
9017,345,333,312,400.67,393.51
9018,361,343,343,402.53000000000003,404.63
9019,361,353,336,424.59,403.32
9020,370,350,330,392.3,410.35
9021,366,349,310,398.3,391.06
9022,355,359,306,386.36,393.07
9023,399,400,352,424.36,413.6
9024,383,358,335,405.21,380.17
9025,377,374,333,386.76,435.38
9026,301,317,294,354.26,411.93
9027,346,384,338,435.02,373.66
9028,362,363,351,439.13,403.75
9029,320,358,289,400.3,389.89
9030,344,362,310,366.0,392.63
9031,329,327,316,368.55,368.90999999999997
9032,378,352,315,348.15,412.64
9033,398,368,355,434.29,400.38
9034,360,384,380,406.59,427.93
9035,330,340,344,347.7,385.79
9036,333,344,305,377.35,429.51
9037,349,353,343,414.94,403.11
9038,336,357,343,387.47,378.03000000000003
9039,352,397,328,445.75,420.93
9040,320,324,319,344.23,363.64
9041,382,370,357,407.67,421.43
9042,351,346,332,401.77,401.52
9043,325,346,314,376.4,366.99
9044,339,348,313,364.02,385.87
9045,364,325,326,389.6,401.4
9046,365,324,320,400.29,396.94
9047,363,347,300,390.71,409.45
9048,308,355,346,402.56,413.77
9049,385,376,366,454.29,412.46999999999997
9050,392,390,372,421.74,439.31
9051,354,332,316,409.17,387.1
9052,359,314,346,427.02,367.46
9053,365,331,319,386.54,383.51
9054,366,352,329,403.04,395.65
9055,395,368,362,408.95,426.85
9056,321,357,300,356.25,366.04
9057,355,360,334,424.44,343.94
9058,368,356,334,387.0,426.19
9059,332,365,332,363.77,358.3
9060,326,325,316,390.54,364.65
9061,345,384,297,389.42,447.25
9062,370,341,323,368.0,400.01
9063,335,360,311,382.43,393.92
9064,373,364,349,379.71,423.29
9065,359,356,311,398.04,404.4
9066,320,303,260,388.02,309.31
9067,332,334,342,403.84,364.52
9068,359,350,321,424.49,408.8
9069,381,369,319,454.42,414.16
9070,336,343,317,398.71,398.33
9071,346,348,292,398.05,382.2
9072,370,353,338,403.3,387.51
9073,376,373,359,408.63,433.03000000000003
9074,359,337,329,399.67,364.98
9075,329,321,332,354.06,355.43
9076,330,343,322,375.75,390.19
9077,347,351,341,399.71,390.32
9078,353,349,332,372.56,408.54
9079,335,395,365,385.47,393.22
9080,356,344,326,390.25,398.86
9081,357,357,344,384.87,393.01
9082,327,317,305,365.38,373.51
9083,359,383,374,413.85,428.75
9084,366,365,353,395.69,398.31
9085,303,337,287,374.59,375.04
9086,341,371,332,401.05,378.69
9087,328,338,338,372.25,387.11
9088,335,338,331,364.62,387.42
9089,358,364,333,428.26,390.35
9090,293,318,279,343.81,359.17
9091,345,331,295,338.78,373.16
9092,353,351,306,388.62,391.25
9093,335,333,303,388.98,383.87
9094,356,338,290,407.55,396.47
9095,334,350,351,413.84,391.26
9096,335,354,307,383.89,383.61
9097,333,349,324,390.84,438.71
9098,385,359,361,426.49,416.28000000000003
9099,337,372,357,403.67,395.99
9100,348,350,363,397.26,403.43
9101,340,357,292,376.43,372.39
9102,373,378,346,430.0,382.5
9103,328,308,305,366.49,354.81
9104,321,333,347,340.49,346.3
9105,358,345,366,406.68,376.59
9106,347,351,321,396.39,420.14
9107,353,348,310,369.71,385.23
9108,326,344,374,356.1,380.62
9109,376,343,324,414.28,385.06
9110,309,329,326,396.4,383.91
9111,311,313,333,378.04,397.52
9112,348,328,311,394.29,365.6
9113,340,341,310,369.59,340.19
9114,339,349,316,381.91,380.28
9115,312,316,292,329.21999999999997,369.42
9116,341,374,335,367.49,384.08
9117,331,347,333,378.62,366.42
9118,314,351,306,379.45,398.78000000000003
9119,336,326,298,391.41,365.85
9120,348,368,340,404.23,382.84
9121,352,342,352,411.28,394.44
9122,334,355,311,395.37,359.04
9123,375,341,318,370.46999999999997,400.34
9124,328,366,325,384.21,369.54
9125,362,380,321,402.55,400.62
9126,347,354,362,398.44,423.01
9127,347,381,355,377.12,394.35
9128,360,360,358,356.86,375.27
9129,352,366,312,392.43,358.62
9130,370,376,321,430.9,394.4
9131,347,352,355,406.64,430.63
9132,320,341,316,359.38,365.4
9133,360,357,304,403.15,366.9
9134,336,371,355,404.05,405.3
9135,354,348,322,396.74,398.75
9136,374,409,359,413.49,406.17
9137,361,341,342,378.12,382.54
9138,369,376,311,401.41,386.88
9139,333,339,306,372.75,364.87
9140,345,339,313,358.12,362.99
9141,334,342,326,371.19,353.61
9142,341,355,348,402.43,427.07
9143,333,354,317,377.93,380.17
9144,337,363,341,371.08,405.18
9145,369,366,302,412.7,375.78
9146,316,317,299,374.04,339.27
9147,341,349,336,384.94,397.17
9148,355,339,322,418.12,432.41
9149,356,378,372,418.9,417.75
9150,384,393,334,435.72,405.23
9151,325,327,291,370.73,388.81
9152,381,376,336,372.3,406.29
9153,386,388,336,381.95,383.39
9154,358,370,327,399.23,400.58
9155,351,374,322,401.0,404.33
9156,291,354,309,397.5,395.44
9157,313,348,316,371.63,397.09
9158,370,325,324,418.7,410.23
9159,350,317,346,376.75,375.6
9160,343,375,333,421.01,377.79
9161,384,381,369,399.56,414.75
9162,335,321,297,392.91,402.27
9163,331,342,336,384.74,421.15
9164,342,346,317,375.87,405.27
9165,364,359,321,377.44,371.96
9166,353,328,323,376.07,357.09
9167,342,341,333,385.15,370.37
9168,317,337,318,395.15,360.36
9169,311,329,328,375.47,369.01
9170,353,349,325,367.61,393.79
9171,338,384,344,407.34000000000003,423.51
9172,337,347,330,397.11,399.25
9173,366,337,332,359.26,394.29
9174,331,318,326,369.98,328.7
9175,326,348,350,363.07,372.55
9176,361,329,362,382.41,354.27
9177,331,322,312,370.64,379.16
9178,342,337,311,373.54,395.72
9179,354,374,306,403.77,378.07
9180,344,355,356,397.61,332.46
9181,336,363,315,391.73,394.96
9182,359,299,339,370.36,378.61
9183,358,341,317,333.07,349.3
9184,335,358,334,387.48,333.58
9185,336,343,299,354.6,375.78
9186,368,383,315,430.86,434.6
9187,354,343,363,390.06,393.27
9188,368,354,341,401.5,375.5
9189,361,362,329,362.94,384.51
9190,336,350,336,373.45,384.19
9191,353,358,310,429.37,408.4
9192,397,331,326,361.03000000000003,373.22
9193,353,342,361,386.6,391.01
9194,378,326,349,410.9,407.8
9195,344,328,317,386.55,378.85
9196,363,339,344,379.71,402.42
9197,338,347,311,349.8,349.94
9198,339,342,327,378.05,391.59
9199,347,348,347,387.66,384.33
9200,349,376,362,405.76,425.08
9201,371,357,318,389.65,400.76
9202,330,346,312,332.01,381.05
9203,350,343,337,414.52,391.02
9204,296,298,270,348.91,316.45
9205,340,365,277,408.81,400.7
9206,375,364,323,417.11,408.98
9207,381,396,344,406.7,442.1
9208,368,372,309,404.24,420.33
9209,351,342,343,402.5,388.07
9210,355,337,339,416.8,382.33
9211,351,324,324,402.33,370.23
9212,351,368,355,405.37,368.91
9213,336,317,276,349.34,390.92
9214,343,319,329,394.22,387.84
9215,338,353,364,381.35,418.76
9216,392,335,316,383.89,346.18
9217,329,350,319,396.12,381.63
9218,362,306,295,399.94,390.07
9219,374,339,329,347.0,406.82
9220,333,341,287,376.89,365.39
9221,345,341,328,373.43,375.99
9222,306,312,292,347.77,353.78
9223,335,345,311,398.97,402.85
9224,379,325,305,384.06,415.11
9225,324,349,348,396.89,443.55
9226,351,332,297,382.64,419.39
