id_usuario,ubicacion,basura_papel,basura_plastico,basura_resto,basura_organico,basura_cristal,no_recicla,edad,genero,estado_civil,hijos,tipo_vivienda,nivel_estudios,profesion
8362,0,1,1,1,0,0,0,27,1,0,0,0,4,12
8363,0,1,1,0,0,0,0,20,0,0,0,0,3,10
8364,0,1,0,0,1,0,0,33,0,2,1,1,4,12
8365,0,1,1,0,1,1,0,27,0,0,0,0,7,5
8366,0,1,0,0,0,0,0,28,0,0,0,0,1,8
8367,0,1,1,0,0,0,0,23,0,0,0,2,4,22
8368,0,1,1,1,0,0,0,53,0,2,2,2,4,0
8369,0,1,1,0,1,0,0,25,0,0,0,0,6,5
8370,0,1,1,0,0,0,0,52,1,2,1,0,5,1
8371,0,1,1,0,1,0,0,29,1,0,0,0,6,6
8372,0,0,0,1,0,0,0,25,0,0,0,0,5,14
8373,0,0,1,0,0,0,0,44,1,2,1,0,4,20
8374,0,1,1,0,1,0,0,65,1,3,4,0,5,16
8375,0,1,1,1,0,1,0,22,0,0,0,0,5,14
8376,0,1,1,0,0,1,0,20,0,0,0,0,4,4
8377,0,0,0,0,1,0,0,30,0,2,2,0,2,18
8378,0,1,1,0,1,1,0,19,1,0,0,3,5,5
8379,0,1,1,0,1,0,0,28,0,0,0,3,1,7
8380,0,1,1,1,0,0,0,34,0,0,0,0,3,14
8381,0,1,1,1,0,0,0,37,1,0,0,0,3,13
8382,0,0,1,0,0,0,0,34,1,0,0,0,6,14
8383,0,1,1,0,1,0,0,21,1,0,0,0,5,7
8384,0,1,1,0,0,0,0,77,1,2,0,0,2,17
8385,0,1,1,1,0,0,0,25,0,0,0,3,3,10
8386,0,1,0,0,1,0,0,30,0,0,0,0,7,0
8387,0,1,1,1,1,0,0,59,0,2,1,0,5,7
8388,0,1,1,1,1,1,0,74,1,3,3,0,3,9
8389,0,1,1,0,1,0,0,56,1,2,0,0,5,6
8390,0,0,0,1,0,0,0,25,1,0,0,3,4,13
8391,0,1,0,1,0,1,0,19,1,0,0,0,4,11
8392,0,0,1,1,0,0,0,42,0,2,2,0,4,2
8393,0,1,1,0,0,0,0,32,1,2,2,0,3,8
8394,0,1,1,0,0,0,0,47,0,2,2,0,2,7
8395,0,1,1,0,0,0,0,76,1,1,1,0,0,18
8396,0,1,1,0,1,0,0,30,0,2,0,0,6,10
8397,0,1,0,0,0,1,0,27,1,0,0,0,2,9
8398,0,1,1,1,1,1,0,24,1,0,0,0,6,5
8399,0,1,1,1,0,0,0,21,1,0,0,0,5,5
8400,0,1,0,0,1,0,0,56,0,2,2,0,4,20
8401,0,1,1,0,0,0,0,37,0,0,0,0,5,16
8402,0,0,0,0,0,0,1,32,0,2,0,0,0,5
8403,0,1,1,1,1,0,0,25,0,0,0,0,4,18
8404,0,1,1,1,0,0,0,27,0,0,0,0,4,19
8405,0,1,1,0,1,1,0,63,1,2,1,0,0,10
8406,0,1,1,0,0,0,0,20,0,0,0,1,5,9
8407,0,0,1,0,1,0,0,22,0,0,0,2,0,2
8408,0,1,1,0,0,0,0,26,0,0,0,0,2,0
8409,0,1,1,1,1,0,0,28,1,0,0,0,1,10
8410,0,0,1,0,0,0,0,20,1,0,0,0,3,14
8411,0,1,1,0,0,0,0,34,0,0,0,1,4,3
8412,0,0,1,0,0,0,0,29,1,0,0,1,2,1
8413,0,1,0,1,0,0,0,19,0,0,0,0,4,23
8414,0,1,1,0,0,1,0,30,0,2,2,0,5,8
8415,0,1,1,1,0,0,0,71,1,2,2,0,1,23
8416,0,1,1,0,1,0,0,20,0,0,0,0,4,23
8417,0,1,1,0,1,0,0,29,0,0,0,0,5,5
8418,0,1,1,0,0,0,0,43,0,0,0,0,2,10
8419,0,1,1,0,1,1,0,65,0,1,3,0,7,12
8420,0,0,0,1,0,1,0,26,0,0,0,0,0,5
8421,0,0,1,1,0,0,0,52,1,2,1,0,1,14
8422,0,1,1,0,0,0,0,46,0,2,1,2,3,11
8423,0,1,1,0,0,0,0,28,0,0,0,0,5,14
8424,0,0,1,1,1,0,0,32,1,2,0,0,2,23
8425,0,1,1,1,0,0,0,30,1,2,2,1,1,18
8426,0,1,1,1,0,1,0,53,1,0,0,0,4,9
8427,0,1,1,0,0,1,0,70,1,2,2,0,0,23
8428,0,0,1,1,1,1,0,26,0,0,0,0,7,6
8429,0,1,1,1,0,0,0,64,0,1,2,0,3,3
8430,0,1,1,0,0,0,0,25,0,0,0,1,3,4
8431,0,1,1,0,0,1,0,65,0,1,3,1,4,13
8432,0,1,1,1,1,0,0,33,0,2,2,0,4,10
8433,0,0,0,0,1,0,0,22,1,0,0,0,3,7
8434,0,1,0,1,0,1,0,21,0,0,0,0,4,13
8435,0,1,1,0,0,0,0,55,1,2,0,0,7,5
8436,0,0,1,0,0,0,0,30,0,2,0,0,0,3
8437,0,1,1,0,1,0,0,19,1,0,0,0,5,8
8438,0,1,1,0,0,1,0,18,1,0,0,0,4,18
8439,0,1,1,0,0,0,0,28,1,0,0,0,6,3
8440,0,1,0,1,1,1,0,55,0,0,0,0,5,2
8441,0,0,1,1,1,0,0,70,0,2,2,0,3,2
8442,0,1,0,0,0,1,0,29,1,0,0,0,3,10
8443,0,1,1,0,0,1,0,30,0,2,1,0,2,7
8444,0,1,0,0,0,1,0,32,0,0,0,0,1,8
8445,0,1,1,0,0,0,0,69,0,1,4,0,4,4
8446,0,0,1,0,1,1,0,24,0,0,0,0,2,3
8447,0,1,1,1,0,1,0,30,0,2,1,0,3,7
8448,0,0,1,0,0,1,0,44,0,2,0,0,2,16
8449,0,1,1,0,1,1,0,55,1,0,0,2,4,7
8450,0,1,1,0,0,0,0,34,0,0,0,0,4,9
8451,0,1,1,0,1,0,0,28,0,0,0,0,5,1
8452,0,1,1,0,1,0,0,23,1,0,0,0,4,16
8453,0,1,1,1,0,0,0,34,0,0,0,0,2,0
8454,0,1,1,1,0,0,0,19,1,0,0,0,5,1
8455,0,0,1,1,0,0,0,75,0,1,4,0,3,2
8456,0,1,1,1,0,1,0,18,0,0,0,0,4,8
8457,0,1,1,1,0,0,0,28,0,0,0,1,3,14
8458,0,1,0,0,0,1,0,28,0,0,0,0,3,11
8459,0,0,1,0,0,0,0,53,0,2,0,1,2,5
8460,0,1,1,0,1,1,0,53,0,0,0,3,3,12
8461,0,1,1,1,0,0,0,23,1,0,0,0,1,18
8462,0,1,1,0,0,0,0,59,1,2,1,0,3,1
8463,0,0,1,1,0,1,0,79,0,3,1,0,1,5
8464,0,0,1,1,1,0,0,61,1,3,4,1,4,13
8465,0,1,1,0,0,0,0,28,1,0,0,1,0,5
8466,0,1,1,0,0,0,0,28,1,0,0,0,5,23
8467,0,1,1,0,0,1,0,32,1,2,2,0,3,1
8468,0,1,1,0,1,0,0,29,1,0,0,0,5,7
8469,0,1,1,0,0,0,0,20,1,0,0,0,5,8
8470,0,1,1,1,0,0,0,31,0,0,0,0,4,11
8471,0,1,1,0,0,1,0,40,1,2,1,0,1,17
8472,0,1,1,0,1,1,0,20,0,0,0,0,5,23
8473,0,0,1,0,1,1,0,50,0,0,0,0,3,10
8474,0,1,0,1,0,1,0,71,0,3,1,0,5,3
8475,0,1,1,0,1,0,0,28,1,0,0,0,4,20
8476,0,1,1,1,0,0,0,60,0,2,2,0,3,6
8477,0,1,1,1,1,0,0,22,0,0,0,0,0,16
8478,0,1,1,0,0,0,0,23,0,0,0,1,2,23
8479,0,0,0,0,0,0,1,31,0,0,0,1,4,10
8480,0,1,1,0,0,1,0,34,0,2,1,2,3,15
8481,0,1,0,1,0,1,0,31,0,2,2,0,0,12
8482,0,0,0,0,0,0,1,30,0,2,2,0,4,15
8483,0,1,1,0,0,0,0,20,1,0,0,0,4,11
8484,0,1,1,0,1,1,0,72,0,1,2,1,3,23
8485,0,1,1,0,0,1,0,20,1,0,0,0,1,12
8486,0,0,1,0,0,1,0,48,1,0,0,2,4,19
8487,0,0,1,1,0,1,0,29,1,0,0,1,4,4
8488,0,0,1,1,1,0,0,29,0,0,0,0,4,1
8489,0,1,1,1,1,1,0,62,0,2,2,1,4,5
8490,0,1,1,0,0,0,0,31,1,2,1,0,4,12
8491,0,0,1,1,0,0,0,79,1,1,1,0,4,1
8492,0,1,1,0,1,0,0,26,0,0,0,1,3,3
8493,0,1,1,0,1,1,0,21,1,0,0,0,3,1
8494,0,1,1,1,0,0,0,20,0,0,0,1,4,5
8495,0,0,1,0,0,0,0,59,0,2,2,0,3,2
8496,0,1,1,0,0,1,0,18,0,0,0,1,5,6
8497,0,1,1,0,1,0,0,30,0,2,1,0,4,5
8498,0,0,1,1,1,0,0,63,1,3,1,0,3,8
8499,0,0,1,0,0,1,0,80,0,3,1,0,3,9
8500,0,1,0,1,0,0,0,52,0,2,1,0,5,6
8501,0,1,1,1,0,0,0,32,1,2,0,0,5,9
8502,0,1,1,0,1,1,0,33,0,0,0,0,7,5
8503,0,0,1,0,1,0,0,33,1,2,0,0,7,9
8504,0,0,0,0,0,0,1,21,0,0,0,0,6,4
8505,0,1,1,0,1,1,0,19,0,0,0,0,3,16
8506,0,0,0,0,0,0,1,19,0,0,0,2,3,10
8507,0,1,1,0,1,0,0,25,0,0,0,1,5,23
8508,0,1,1,0,0,0,0,67,1,3,1,2,2,10
8509,0,1,1,1,0,0,0,68,0,1,3,0,4,19
8510,0,1,0,1,1,0,0,30,1,0,0,1,0,11
8511,0,1,1,1,0,0,0,23,1,0,0,0,4,5
8512,0,1,1,0,0,0,0,60,1,1,4,0,3,0
8513,0,1,1,0,0,0,0,79,1,3,0,0,2,12
8514,0,0,0,0,0,0,1,26,1,0,0,0,5,4
8515,0,1,1,1,0,0,0,24,1,0,0,3,2,18
8516,0,1,1,1,0,0,0,21,1,0,0,0,5,5
8517,0,1,1,0,1,0,0,23,0,0,0,0,4,3
8518,0,1,0,1,0,0,0,18,0,0,0,0,7,9
8519,0,1,1,0,0,0,0,18,1,0,0,0,1,23
8520,0,0,0,0,1,1,0,32,0,2,2,0,4,22
8521,0,1,1,0,0,0,0,62,1,3,2,1,5,12
8522,0,1,1,1,0,0,0,66,1,2,1,0,3,12
8523,0,1,1,1,0,0,0,26,0,0,0,0,0,17
8524,0,1,1,1,1,0,0,71,0,2,1,1,5,3
8525,0,0,1,1,0,1,0,23,0,0,0,0,4,6
8526,0,0,0,0,0,1,0,78,0,1,1,0,4,8
8527,0,1,1,1,1,0,0,20,0,0,0,0,5,13
8528,0,1,1,0,0,1,0,19,1,0,0,0,2,13
8529,0,1,1,1,1,1,0,56,0,2,2,0,5,16
8530,0,1,0,0,0,0,0,53,1,2,1,0,6,16
8531,0,1,1,0,0,1,0,23,1,0,0,0,5,1
8532,0,0,0,0,0,0,1,24,0,0,0,0,1,13
8533,0,1,1,1,0,1,0,34,0,0,0,0,4,17
8534,0,0,1,1,1,0,0,21,0,0,0,0,4,10
8535,0,0,1,0,0,1,0,66,0,1,4,0,4,9
8536,0,1,0,0,1,0,0,31,1,2,1,0,0,17
8537,0,1,1,0,0,1,0,24,1,0,0,0,3,14
8538,0,1,1,0,0,1,0,19,1,0,0,0,4,12
8539,0,1,1,1,1,0,0,22,1,0,0,0,5,8
8540,0,1,1,1,0,1,0,62,0,3,2,1,3,23
8541,0,1,1,1,0,0,0,19,0,0,0,1,5,6
8542,0,1,1,1,0,1,0,64,0,2,0,2,4,18
8543,0,1,1,0,0,0,0,22,1,0,0,0,7,14
8544,0,1,1,0,0,0,0,38,1,0,0,0,2,4
8545,0,1,0,0,0,0,0,76,1,3,3,0,4,15
8546,0,1,0,0,1,0,0,34,0,0,0,1,2,7
8547,0,1,1,1,1,0,0,22,1,0,0,0,7,16
8548,0,0,1,0,0,0,0,20,1,0,0,3,4,2
8549,0,1,1,1,0,0,0,31,1,2,1,0,3,0
8550,0,1,1,1,0,0,0,20,0,0,0,1,3,13
8551,0,1,1,0,1,0,0,41,0,2,1,0,1,23
8552,0,1,1,1,0,0,0,32,0,0,0,0,4,1
8553,0,0,1,1,0,0,0,32,0,2,1,0,4,22
8554,0,1,1,0,0,1,0,50,1,0,0,3,4,7
8555,0,1,0,1,0,0,0,78,0,3,3,0,5,6
8556,0,1,1,1,0,0,0,41,0,0,0,0,1,0
8557,0,1,1,0,1,0,0,40,1,2,2,0,4,7
8558,0,1,0,0,0,0,0,25,0,0,0,0,4,15
8559,0,1,1,0,0,0,0,29,1,0,0,0,5,3
8560,0,1,1,0,0,0,0,69,1,2,2,1,3,2
8561,0,1,1,0,1,1,0,24,0,0,0,0,2,8
8562,0,1,1,1,0,1,0,27,0,0,0,0,4,3
8563,0,1,1,1,0,0,0,24,1,0,0,1,4,3
8564,0,1,0,1,0,0,0,22,0,0,0,0,7,10
8565,0,1,1,1,0,0,0,20,1,0,0,0,0,2
8566,0,1,1,0,0,1,0,61,0,1,0,0,4,2
8567,0,1,1,0,0,1,0,73,1,1,4,0,4,9
8568,0,1,1,0,0,0,0,60,0,2,0,1,5,3
8569,0,1,0,0,1,1,0,28,0,0,0,0,5,0
8570,0,1,1,1,1,1,0,34,0,2,0,1,4,23
8571,0,1,1,0,0,0,0,52,1,2,2,2,2,2
8572,0,1,1,1,0,1,0,77,0,1,0,0,4,4
8573,0,1,1,0,0,0,0,36,1,0,0,1,5,3
8574,0,1,1,1,1,1,0,73,1,2,0,0,5,0
8575,0,0,1,0,0,0,0,45,1,2,0,0,5,7
8576,0,1,1,0,0,0,0,39,0,0,0,0,4,8
8577,0,1,1,0,0,0,0,18,1,0,0,0,4,18
8578,0,0,1,0,1,1,0,20,1,0,0,3,4,12
8579,0,0,1,0,1,0,0,30,1,2,2,3,3,13
8580,0,1,1,1,0,0,0,31,0,0,0,0,5,0
8581,0,1,1,1,0,0,0,37,1,2,0,0,7,6
8582,0,1,0,0,1,1,0,49,0,0,0,0,3,3
8583,0,1,1,0,0,0,0,29,1,0,0,0,4,12
8584,0,1,1,1,1,1,0,33,1,0,0,0,5,8
8585,0,0,1,0,1,1,0,33,1,2,0,0,4,4
8586,0,1,1,0,1,0,0,18,0,0,0,0,4,16
8587,0,1,0,0,0,0,0,65,1,1,1,0,5,12
8588,0,1,1,0,1,0,0,19,1,0,0,0,2,15
8589,0,1,1,1,0,0,0,21,1,0,0,0,3,9
8590,0,1,1,1,0,1,0,29,0,0,0,0,2,17
8591,0,1,1,0,0,0,0,30,1,2,0,0,4,3
8592,0,1,0,0,0,0,0,48,1,2,0,0,5,15
8593,0,0,1,1,0,1,0,23,1,0,0,1,4,11
8594,0,0,1,1,0,0,0,32,0,0,0,1,5,7
8595,0,1,1,1,1,0,0,31,0,0,0,0,5,16
8596,0,1,1,1,1,0,0,34,1,0,0,1,5,12
8597,0,1,1,0,0,0,0,67,1,1,2,0,3,0
8598,0,0,0,0,0,0,1,35,0,2,0,0,4,15
8599,0,0,1,0,1,1,0,64,0,1,2,0,5,10
8600,0,1,1,0,0,0,0,24,0,0,0,2,0,23
8601,0,1,1,1,1,0,0,72,1,1,4,0,3,15
8602,0,1,1,1,0,0,0,68,0,3,4,0,5,0
8603,0,1,1,0,0,0,0,20,1,0,0,1,0,2
8604,0,0,1,0,1,0,0,58,1,2,0,0,2,4
8605,0,1,1,0,0,0,0,21,1,0,0,0,3,23
8606,0,1,1,0,0,1,0,21,0,0,0,3,4,12
8607,0,0,1,0,1,0,0,63,0,2,0,0,5,5
8608,0,1,1,1,1,0,0,18,1,0,0,0,3,12
8609,0,1,0,0,0,1,0,23,1,0,0,0,5,4
8610,0,1,1,0,0,0,0,78,0,3,1,0,6,4
8611,0,1,1,0,0,1,0,26,1,0,0,0,3,14
8612,0,1,1,1,1,0,0,24,1,0,0,0,1,14
8613,0,1,1,0,0,1,0,22,1,0,0,1,3,2
8614,0,1,0,1,0,0,0,78,1,3,0,2,4,8
8615,0,1,1,1,0,0,0,28,1,0,0,0,4,8
8616,0,1,1,1,0,1,0,23,0,0,0,0,4,1
8617,0,1,1,1,0,0,0,28,1,0,0,0,4,13
8618,0,1,1,1,0,1,0,39,1,2,1,0,2,18
8619,0,1,1,0,0,0,0,20,0,0,0,0,0,18
8620,0,1,1,1,1,0,0,20,0,0,0,0,5,14
8621,0,1,1,1,0,0,0,19,0,0,0,0,5,15
8622,0,1,1,0,1,0,0,77,0,3,4,0,4,18
8623,0,1,1,1,0,0,0,19,1,0,0,2,3,18
8624,0,1,1,1,0,0,0,28,1,0,0,0,7,8
8625,0,0,1,0,0,0,0,77,1,1,4,1,4,13
8626,0,1,1,1,0,0,0,29,0,0,0,0,4,1
8627,0,0,1,1,1,1,0,34,0,0,0,1,2,13
8628,0,0,0,1,0,0,0,26,1,0,0,0,5,10
8629,0,1,1,1,0,0,0,21,0,0,0,0,3,10
8630,0,0,1,1,1,0,0,63,1,1,1,1,2,14
8631,0,1,0,0,1,0,0,18,0,0,0,1,2,18
8632,0,1,1,0,1,0,0,73,1,2,0,0,4,8
8633,0,1,1,0,0,0,0,28,1,0,0,0,1,1
8634,0,1,1,0,0,0,0,65,1,1,0,3,3,10
8635,0,1,0,1,0,1,0,25,1,0,0,0,5,8
8636,0,1,1,0,0,0,0,19,1,0,0,1,1,2
8637,0,1,1,0,1,0,0,20,0,0,0,0,5,15
8638,0,1,1,0,1,0,0,21,0,0,0,0,3,13
8639,0,1,1,1,0,0,0,18,1,0,0,0,4,20
8640,0,1,1,0,0,0,0,76,0,1,2,0,5,5
8641,0,0,1,0,1,0,0,34,1,2,2,0,2,23
8642,0,1,1,1,0,0,0,18,0,0,0,0,3,1
8643,0,0,1,0,0,0,0,20,0,0,0,3,5,4
8644,0,1,0,0,1,0,0,73,0,1,2,1,5,5
8645,0,1,1,1,0,0,0,21,1,0,0,0,5,18
8646,0,1,1,1,1,1,0,21,1,0,0,0,4,14
8647,0,1,0,1,1,0,0,71,0,1,3,0,7,9
8648,0,1,1,0,1,0,0,68,0,1,0,0,5,18
8649,0,1,0,1,0,0,0,33,0,0,0,0,5,11
8650,0,1,1,1,1,0,0,58,1,0,0,0,5,14
8651,0,1,0,0,0,0,0,69,0,1,3,0,4,3
8652,0,1,1,1,0,0,0,23,0,0,0,0,3,10
8653,0,1,1,0,0,0,0,27,0,0,0,0,5,12
8654,0,0,0,0,0,0,1,32,1,0,0,0,0,21
8655,0,1,1,0,1,0,0,30,1,2,0,0,4,7
8656,0,1,1,1,0,1,0,65,1,3,2,0,3,7
8657,0,0,1,0,1,0,0,34,1,2,2,2,3,9
8658,0,0,1,1,0,1,0,29,1,0,0,1,5,5
8659,0,1,1,0,0,0,0,24,1,0,0,1,5,9
8660,0,0,1,0,1,1,0,25,1,0,0,0,5,7
8661,0,1,1,0,0,1,0,37,1,2,1,1,2,9
8662,0,1,1,1,0,0,0,39,0,2,0,0,2,9
8663,0,1,0,1,0,1,0,25,0,0,0,0,5,7
8664,0,1,0,0,0,0,0,19,0,0,0,0,3,23
8665,0,0,1,1,0,0,0,33,1,2,2,1,0,6
8666,0,1,1,0,0,1,0,44,0,0,0,0,3,3
8667,0,0,0,0,0,0,1,32,0,0,0,2,5,1
8668,0,1,1,0,0,0,0,34,0,2,2,0,5,23
8669,0,1,1,0,0,0,0,30,1,0,0,0,2,10
8670,0,1,1,1,1,0,0,34,1,2,0,0,0,0
8671,0,1,0,0,0,0,0,25,0,0,0,0,3,0
8672,0,0,1,0,0,1,0,27,1,0,0,2,4,1
8673,0,1,1,0,1,0,0,19,1,0,0,0,4,6
8674,0,1,1,0,0,0,0,61,0,1,4,0,5,4
8675,0,1,1,0,1,0,0,58,0,0,0,0,3,17
8676,0,1,1,0,1,0,0,25,1,0,0,0,3,10
8677,0,1,1,1,0,0,0,73,1,3,3,0,4,9
8678,0,1,1,1,1,0,0,73,1,3,3,0,3,4
8679,0,1,1,0,0,1,0,42,1,0,0,2,5,13
8680,0,0,1,1,0,0,0,23,0,0,0,0,4,8
8681,0,1,1,1,1,0,0,21,1,0,0,0,3,10
8682,0,1,1,0,1,0,0,54,1,2,0,0,0,17
8683,0,1,1,0,0,1,0,21,1,0,0,1,5,6
8684,0,1,1,0,1,0,0,20,0,0,0,0,5,13
8685,0,1,1,0,0,1,0,33,1,2,1,0,3,7
8686,0,1,1,0,0,1,0,50,0,2,0,0,4,11
8687,0,1,1,0,0,0,0,25,1,0,0,0,0,3
8688,0,1,1,1,1,0,0,24,1,0,0,0,4,15
8689,0,1,1,1,1,0,0,22,0,0,0,3,4,12
8690,0,1,1,0,1,0,0,29,0,0,0,0,5,8
8691,0,0,1,0,0,1,0,52,1,2,1,3,4,0
8692,0,1,1,1,1,1,0,22,0,0,0,1,0,18
8693,0,1,1,0,1,1,0,34,1,0,0,0,2,23
8694,0,1,0,0,0,1,0,21,1,0,0,0,5,6
8695,0,0,0,1,0,0,0,25,0,0,0,0,5,23
8696,0,1,0,0,1,0,0,33,0,2,0,0,5,8
8697,0,1,1,0,0,0,0,24,1,0,0,0,5,7
8698,0,1,1,0,1,0,0,26,0,0,0,0,3,17
8699,0,1,1,0,0,0,0,23,0,0,0,1,4,2
8700,0,1,1,0,1,0,0,31,1,2,0,0,3,7
8701,0,1,0,1,0,0,0,77,0,1,2,0,3,0
8702,0,1,1,1,1,0,0,22,0,0,0,0,1,1
8703,0,1,1,0,0,0,0,49,0,0,0,1,4,6
8704,0,0,0,0,0,0,1,24,1,0,0,1,4,9
8705,0,0,0,1,0,1,0,22,1,0,0,0,5,15
8706,0,1,1,0,0,0,0,20,0,0,0,0,5,6
8707,0,1,1,0,1,0,0,28,0,0,0,1,3,16
8708,0,0,1,1,1,0,0,34,0,2,0,0,3,11
8709,0,1,1,1,0,0,0,62,0,3,0,2,4,18
8710,0,1,1,1,1,0,0,33,0,2,0,0,3,10
8711,0,1,1,1,0,1,0,21,0,0,0,1,2,10
8712,0,1,1,0,1,0,0,34,0,0,0,2,5,8
8713,0,1,1,0,1,0,0,33,1,2,0,1,4,9
8714,0,1,1,1,0,0,0,24,1,0,0,0,1,5
8715,0,1,1,1,0,0,0,31,0,2,2,0,6,0
8716,0,1,0,0,0,0,0,35,1,0,0,0,4,16
8717,0,1,1,0,0,0,0,20,1,0,0,0,4,19
8718,0,0,1,0,0,1,0,40,0,2,2,0,5,4
8719,0,0,1,1,0,1,0,23,0,0,0,0,2,4
8720,0,1,1,0,1,0,0,20,1,0,0,0,0,3
8721,0,1,1,1,0,0,0,32,1,2,1,0,5,4
8722,0,0,1,1,0,1,0,21,0,0,0,0,0,17
8723,0,0,1,0,1,1,0,22,0,0,0,0,4,5
8724,0,1,1,1,0,1,0,19,1,0,0,0,5,8
8725,0,1,1,1,0,0,0,47,0,0,0,0,5,12
8726,0,1,1,0,1,0,0,67,0,3,4,0,5,3
8727,0,1,1,0,0,1,0,52,1,2,1,0,3,3
8728,0,0,1,1,1,0,0,32,1,2,1,0,5,4
8729,0,1,1,1,1,0,0,74,0,1,1,0,7,4
8730,0,1,1,0,1,1,0,47,1,2,2,0,4,15
8731,0,0,1,0,0,0,0,63,0,3,4,0,5,4
8732,0,1,1,0,1,0,0,27,1,0,0,0,5,18
8733,0,1,1,1,1,0,0,46,0,2,0,1,4,15
8734,0,1,1,0,0,0,0,31,0,2,2,0,3,23
8735,0,1,0,0,0,0,0,25,0,0,0,0,3,0
8736,0,0,1,1,0,0,0,20,0,0,0,3,3,23
8737,0,1,1,0,1,0,0,23,1,0,0,0,4,5
8738,0,1,1,0,1,0,0,34,1,0,0,0,5,12
8739,0,1,1,1,1,0,0,62,1,2,1,0,5,15
8740,0,1,1,1,1,0,0,79,1,1,2,0,5,2
8741,0,0,1,1,0,0,0,28,1,0,0,3,2,8
8742,0,1,1,0,1,0,0,30,0,2,1,0,5,7
8743,0,1,1,1,0,1,0,43,0,2,0,0,1,12
8744,0,1,1,1,0,1,0,69,0,3,1,0,0,6
8745,0,1,1,0,0,0,0,38,0,2,2,0,4,18
8746,0,1,0,0,0,0,0,28,0,0,0,0,3,0
8747,0,1,0,0,0,0,0,34,0,0,0,1,7,23
8748,0,1,1,0,1,0,0,32,0,0,0,0,2,8
8749,0,0,1,1,0,0,0,40,1,2,0,2,4,7
8750,0,1,1,1,1,1,0,21,1,0,0,0,3,6
8751,0,0,0,1,0,0,0,23,0,0,0,1,5,0
8752,0,1,1,0,0,0,0,20,0,0,0,0,4,16
8753,0,0,1,0,0,0,0,33,1,0,0,0,5,8
8754,0,1,1,1,1,0,0,25,0,0,0,0,4,7
8755,0,1,1,0,0,0,0,34,0,0,0,1,6,9
8756,0,1,1,1,0,0,0,28,1,0,0,0,4,6
8757,0,1,1,1,0,0,0,32,1,0,0,0,5,4
8758,0,1,1,0,0,0,0,70,0,3,2,0,6,8
8759,0,1,1,0,0,0,0,55,1,2,0,2,5,11
8760,0,1,1,0,1,0,0,20,1,0,0,0,0,5
8761,0,1,0,0,0,0,0,28,1,0,0,0,3,14
8762,0,1,1,1,0,0,0,65,0,2,0,0,5,4
8763,0,0,1,0,0,0,0,24,0,0,0,0,4,3
8764,0,0,1,0,0,1,0,37,1,2,2,0,5,7
8765,0,1,1,0,0,1,0,54,1,2,2,0,1,18
8766,0,1,1,1,1,0,0,34,0,2,2,3,4,3
8767,0,0,1,1,1,0,0,27,0,0,0,0,4,10
8768,0,1,1,0,0,1,0,26,1,0,0,0,4,13
8769,0,1,0,1,0,0,0,29,0,0,0,0,1,23
8770,0,1,1,0,0,0,0,33,1,0,0,3,4,3
8771,0,1,1,0,0,0,0,18,0,0,0,1,5,15
8772,0,1,0,0,0,0,0,46,1,2,2,1,2,15
8773,0,0,0,0,0,0,1,73,0,1,1,0,0,23
8774,0,0,1,1,0,0,0,21,0,0,0,0,6,23
8775,0,1,1,1,0,1,0,18,1,0,0,0,5,1
8776,0,0,1,0,0,0,0,26,1,0,0,0,2,10
8777,0,1,1,0,0,1,0,36,1,0,0,0,0,2
8778,0,1,1,1,0,0,0,55,1,0,0,1,5,6
8779,0,1,1,1,0,0,0,78,1,3,2,0,6,5
8780,0,1,1,0,1,0,0,27,1,0,0,1,4,14
8781,0,1,0,0,1,0,0,22,0,0,0,1,4,10
8782,0,1,1,0,0,0,0,32,1,2,1,0,3,15
8783,0,0,1,0,1,0,0,20,0,0,0,0,3,8
8784,0,1,1,0,0,1,0,68,1,2,1,0,4,0
8785,0,1,1,0,0,0,0,21,0,0,0,0,5,12
8786,0,0,1,0,0,0,0,53,1,2,1,3,5,14
8787,0,1,1,0,0,1,0,33,0,0,0,0,2,11
8788,0,1,1,0,1,1,0,33,0,0,0,0,4,0
8789,0,1,1,0,0,0,0,26,0,0,0,3,3,14
8790,0,1,1,1,0,0,0,18,0,0,0,0,4,12
8791,0,1,1,0,0,1,0,42,1,0,0,0,7,15
8792,0,1,1,0,0,1,0,32,1,2,0,0,2,12
8793,0,1,0,1,1,0,0,54,1,0,0,2,2,13
8794,0,0,0,1,1,1,0,25,1,0,0,0,5,18
8795,0,1,1,0,0,0,0,64,1,2,0,0,5,4
8796,0,1,1,1,0,0,0,18,1,0,0,0,3,2
8797,0,1,1,0,1,0,0,49,1,0,0,0,5,16
8798,0,1,0,0,1,1,0,20,1,0,0,0,4,10
8799,0,1,1,0,0,1,0,78,0,1,4,0,4,8
8800,0,0,0,0,1,0,0,59,0,0,0,2,4,6
8801,0,0,1,0,0,1,0,21,0,0,0,1,3,0
8802,0,1,1,1,0,0,0,49,1,2,2,0,3,9
8803,0,1,1,0,1,0,0,22,1,0,0,0,4,2
8804,0,1,0,1,1,0,0,19,0,0,0,0,5,13
8805,0,1,1,0,1,1,0,30,1,2,1,0,1,6
8806,0,1,1,0,0,1,0,19,0,0,0,0,4,15
8807,0,1,1,0,0,1,0,65,1,3,4,0,4,14
8808,0,1,0,0,0,1,0,31,1,2,0,0,0,2
8809,0,1,1,0,0,0,0,18,1,0,0,0,4,0
